name,ra,dec,l,b,alphaKW,alphaKW0,AKHerschel,J_flux,J_flux_err,Jmag,H_flux,H_flux_err,Hmag,Ks_flux,Ks_flux_err,Ksmag,W1_flux,W1_flux_err,W1mag,W2_flux,W2_flux_err,W2mag,W3_flux,W3_flux_err,W3mag,W4_flux,W4_flux_err,W4mag,J_flag,H_flag,Ks_flag,W1_flag,W2_flag,W3_flag,W4_flag
star_412,83.68703333333332,-5.208827222222222,208.77687940175403,-19.418950692255507,0.0,0.0,0.361,1.2237376363078287,0.12237376363078288,15.287,1.9856374565016033,0.19856374565016033,14.281,2.096671805333487,0.20966718053334873,13.756,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_413,83.68740416666665,-5.113754722222222,208.68722850391444,-19.375497826923084,-0.68,-0.74,0.325,28.34577379602043,2.8345773796020435,11.875,40.6911493182938,4.069114931829381,11.002,36.16849644314878,3.6168496443148785,10.664,29.97207276271069,2.9972072762710695,10.035,24.11003715691287,2.411003715691287,9.632,42.41338281480734,4.2413382814807346,7.183,68.2279145372605,6.822791453726051,5.221,1,1,1,1,1,1,1
star_414,83.68751249999998,-4.9331386111111115,208.5167578843266,-19.293355256175516,-0.26,-0.4,0.801,5.8034776608030425,0.5803477660803043,13.597,13.046678383811697,1.3046678383811698,12.237,19.263289660054397,1.92632896600544,11.348,22.48623671711152,2.2486236717111523,10.347,20.979632659109846,2.097963265910985,9.783,50.66440099834099,5.066440099834099,6.99,102.88737730303943,10.288737730303943,4.775,1,1,1,1,1,1,1
star_415,83.68777083333332,-5.105608333333333,208.67970937487078,-19.37147524537135,-0.17,-0.22,0.31,5.629739726483783,0.5629739726483783,13.63,9.408057361060472,0.9408057361060472,12.592,9.27108270072813,0.927108270072813,12.142,7.249645628664795,0.7249645628664796,11.576,6.243065331367281,0.6243065331367281,11.099,24.92888834280255,2.4928888342802553,7.76,47.202184358087145,4.7202184358087145,5.621,1,1,1,1,1,1,1
star_416,83.68785416666665,-4.362603055555555,207.9793915846071,-19.0328472905828,-0.48,-0.5,0.085,0.5640119647626672,0.05640119647626673,16.128,0.8675608720799706,0.08675608720799706,15.18,0.9636746951563102,0.09636746951563102,14.6,0.9185795618580792,0.09185795618580793,13.819,0.8452747183471648,0.08452747183471648,13.27,1.6065820574359824,0.16065820574359824,10.737,2.975514676871127,0.2975514676871127,8.622,1,1,1,1,1,1,1
star_417,83.68828333333332,-5.179898888888889,208.75014018776596,-19.404724298722275,0.0,0.0,0.367,21.344614575614962,2.134461457561496,12.183,29.915754228503843,2.9915754228503846,11.336,34.86024661274714,3.486024661274714,10.704,28.70230520983966,2.8702305209839665,10.082,26.436130050756987,2.6436130050756987,9.532,3.3845654155279132,0.33845654155279137,9.928,48.56932823730731,4.856932823730731,5.59,1,1,1,1,1,1,1
star_418,83.68841666666665,-5.665860555555556,209.21003021266975,-19.6244079044878,0.27,0.15,0.914,1.094682857201217,0.10946828572012171,15.408,2.1374696488044003,0.21374696488044004,14.201,5.648465170075355,0.5648465170075355,12.68,4.540636942741334,0.4540636942741334,12.084,6.98550615558221,0.6985506155582211,10.977,17.599604660803116,1.7599604660803116,8.138,103.07707752274574,10.307707752274574,4.773,1,1,1,1,1,1,1
star_419,83.68940833333332,-6.2956658333333335,209.80830446141425,-19.906645328767254,0.0,0.0,0.274,0.5172354909628938,0.05172354909628938,16.222,0.5710839525126918,0.057108395251269185,15.634,0.5330039838802938,0.053300398388029385,15.243,0.3419139169318402,0.03419139169318402,14.892,0.31318278348540063,0.03131827834854006,14.348,1.0634153193531342,0.10634153193531343,11.185,3.812080795730643,0.38120807957306435,8.353,1,1,1,1,1,1,1
star_420,83.68950833333332,-5.335133055555556,208.89747567964505,-19.473975864616843,0.0,0.0,0.528,1.57938612015907,0.157938612015907,15.01,1.935084599738036,0.19350845997380361,14.309,1.9352204965197173,0.19352204965197173,13.843,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_421,83.69012916666665,-5.448711666666667,209.00522313471464,-19.524813906638244,0.0,0.0,0.684,0.7100489949956774,0.07100489949956774,15.878,0.8691604510794158,0.08691604510794158,15.178,0.6125343596307634,0.06125343596307634,15.092,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_422,83.69057916666665,-5.728801111111111,209.27070736589025,-19.650870184274176,0.0,0.0,2.296,13.258314511376575,1.3258314511376577,12.7,15.62787600000471,1.562787600000471,12.041,17.862015221568484,1.7862015221568486,11.43,11.07431259660238,1.107431259660238,11.116,7.037167360254726,0.7037167360254726,10.969,1.2413747641438944,0.12413747641438944,11.017,3.9697403054156783,0.3969740305415679,8.309,1,1,1,1,1,1,1
star_423,83.69114166666665,-5.686023888888889,209.23043462158836,-19.63108251261582,-0.88,-0.96,2.067,20.19706750647683,2.0197067506476833,12.243,30.02617121078384,3.002617121078384,11.332,26.03337385356272,2.603337385356272,11.021,14.083700413884587,1.4083700413884588,10.855,10.819268025281174,1.0819268025281175,10.502,26.983787767297784,2.6983787767297787,7.674,22.282406702363293,2.2282406702363295,6.436,1,1,1,1,1,1,1
star_424,83.69150416666665,-5.3807447222222216,208.94157218635976,-19.492848775934213,0.0,0.0,0.379,2.650258994248295,0.2650258994248295,14.448,3.697429965827613,0.36974299658276133,13.606,3.6301991865004197,0.363019918650042,13.16,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_425,83.69201666666665,-4.812680833333333,208.4052911564105,-19.23455219176798,0.0,0.0,0.312,0.12615030854067755,0.012615030854067755,17.754,0.1699416993216061,0.016994169932160613,16.95,0.24006588880996046,0.02400658888099605,16.109,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_426,83.69272916666665,-4.787375555555555,208.38177261524535,-19.222397678423,0.64,0.59,0.24,4.521560196384148,0.45215601963841484,13.868,8.15642705698588,0.815642705698588,12.747,8.022882931974959,0.802288293197496,12.299,7.612315473733618,0.7612315473733618,11.523,5.5743968000323525,0.5574396800032353,11.222,100.90272902921669,10.090272902921669,6.242,197.13425538213366,19.713425538213368,4.069,1,1,1,1,1,1,1
star_427,83.69287499999999,-5.652140833333334,209.1991561927909,-19.61425896712206,-0.61,-0.7,1.024,71.00489949956774,7.100489949956774,10.878,119.20650541163415,11.920650541163416,9.835,134.8746886424804,13.487468864248042,9.235,129.5140183769016,12.95140183769016,8.446,138.48345166617773,13.848345166617774,7.734,236.75704584235973,23.675704584235973,5.316,297.27753882582186,29.72775388258219,3.623,1,1,1,1,1,1,1
star_428,83.69346666666665,-4.875375277777779,208.46511802452517,-19.26179932420718,1.0,0.83,0.925,0.8695375015435742,0.08695375015435743,15.658,2.52988020330335,0.252988020330335,14.018,3.444533835193854,0.3444533835193854,13.217,5.261587271770109,0.526158727177011,11.924,5.202329787979175,0.5202329787979175,11.297,107.82089000589502,10.782089000589503,6.17,217.55150737390133,21.755150737390135,3.962,1,1,1,1,1,1,1
star_429,83.69403333333332,-5.390440833333334,208.9519533489999,-19.49499062027398,-0.1,-0.15,0.355,14.141266831885082,1.4141266831885082,12.63,22.402679029243412,2.2402679029243413,11.65,24.407902237198023,2.4407902237198025,11.091,43.04441186715742,4.304441186715742,9.642,36.9996724769205,3.6999672476920504,9.167,5.769031527765675,0.5769031527765675,9.349,866.0881505027216,86.60881505027217,2.462,1,1,1,1,1,1,1
star_430,83.69455833333332,-5.3568525,208.92043204266074,-19.479324428526038,0.0,0.0,0.567,4.601382294609547,0.4601382294609547,13.849,5.979983100097845,0.5979983100097845,13.084,5.156208317852663,0.5156208317852663,12.779,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_431,83.69488333333332,-5.4346733333333335,208.9942093637137,-19.5142444712066,-0.04,-0.11,0.402,4.86282137552909,0.486282137552909,13.789,10.762172694386845,1.0762172694386845,12.446,13.814350001359275,1.3814350001359275,11.709,14.558504943227828,1.4558504943227828,10.819,16.136074104152488,1.613607410415249,10.068,13.034756193366345,1.3034756193366346,8.464,220.57795031057572,22.057795031057573,3.947,1,1,1,1,1,1,1
star_432,83.69495833333332,-5.358083333333333,208.92178741819302,-19.479526404407387,0.0,0.0,0.567,7.346632522835466,0.7346632522835467,13.341,11.063688933081393,1.1063688933081393,12.416,10.822571286612314,1.0822571286612315,11.974,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_433,83.69531666666664,-5.505531111111111,209.0614786924272,-19.545892049028797,0.0,0.0,1.236,0.9113565454305803,0.09113565454305804,15.607,0.9390743030936897,0.09390743030936897,15.094,0.7668853742116688,0.07668853742116688,14.848,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_434,83.69557499999999,-5.747566944444444,209.29087408110348,-19.654891513721267,1.02,0.96,4.072,0.3315036519243295,0.03315036519243295,16.705,0.5700329453065701,0.057003294530657014,15.636,0.8636354389295583,0.08636354389295584,14.719,1.0259277528016595,0.10259277528016596,13.699,1.9525307386232829,0.1952530738623283,12.361,9.017848032948255,0.9017848032948255,8.864,97.98556400920218,9.79855640092022,4.828,1,1,1,1,1,1,1
star_435,83.69575833333332,-5.570714722222222,209.1234049880729,-19.57494521344785,-0.84,-0.86,0.702,2061.0490005232678,206.1049000523268,7.221,1677.6445743397246,167.76445743397247,6.964,1470.7215468989425,147.07215468989426,6.641,2187.3424339761887,218.73424339761888,5.377,2760.56437855082,276.05643785508204,4.485,3112.4537908542584,311.24537908542584,2.519,2201.720047148924,220.1720047148924,1.449,1,1,1,1,1,1,1
star_436,83.69576666666666,-5.584284444444444,209.13625953589445,-19.581065015481517,0.0,0.0,0.643,3.571809738696971,0.35718097386969716,14.124,5.113284492506617,0.5113284492506617,13.254,5.113643587352623,0.5113643587352623,12.788,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_437,83.69669166666665,-5.302756111111111,208.87029350616675,-19.452938120892895,0.0,0.0,1.151,2.507773547601668,0.25077735476016677,14.508,2.849049249459325,0.2849049249459325,13.889,2.4028709952038354,0.24028709952038355,13.608,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_438,83.69704999999999,-5.698859166666667,209.24541256380144,-19.631623383304444,2.14,2.09,3.534,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.04834265018613854,0.004834265018613854,17.849,1.0517603107895517,0.10517603107895518,13.672,2.1746926151228867,0.21746926151228868,12.244,18.719873617592857,1.8719873617592857,8.071,152.60265752667448,15.260265752667449,4.347,1,1,1,1,1,1,1
star_439,83.69804999999998,-5.965800833333334,209.49904280317335,-19.750930549377127,-1.23,-1.29,0.589,66.75569427979616,6.6755694279796165,10.945,98.69609201909459,9.86960920190946,10.04,115.7525201300675,11.57525201300675,9.401,102.21550491257094,10.221550491257094,8.703,91.24264779287272,9.124264779287271,8.187,55.348124909737194,5.53481249097372,6.894,78.48056062935179,7.8480560629351785,5.069,1,1,1,1,1,1,1
star_440,83.69847499999999,-4.833703888888889,208.42821934823198,-19.238392308505134,-0.34,-0.44,0.532,12.81410614302258,1.281410614302258,12.737,26.24822599542682,2.624822599542682,11.478,27.86958200636535,2.786958200636535,10.947,19.121271950841912,1.9121271950841914,10.523,10.408733271496285,1.0408733271496284,10.544,27.409613546799356,2.7409613546799356,7.657,118.67578053885875,11.867578053885875,4.62,1,1,1,1,1,1,1
star_441,83.6985708333333,-6.327804722222222,209.84320452980307,-19.912896743308366,-1.08,-1.17,0.483,12.453410876752562,1.2453410876752562,12.768,21.335359084254716,2.1335359084254715,11.703,22.137595877619805,2.2137595877619805,11.197,20.39467449575693,2.0394674495756933,10.453,15.973418847866256,1.5973418847866256,10.079,11.865960884749738,1.1865960884749738,8.566,21.655194899297204,2.1655194899297205,6.467,1,1,1,1,1,1,1
star_442,83.69858333333332,-5.6236250000000005,209.17486354913615,-19.59632209067388,0.0,0.0,1.174,0.05312370019243627,0.005312370019243628,18.693,0.09287524162619301,0.009287524162619302,17.606,0.4006179968873396,0.04006179968873397,15.553,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_443,83.69889166666665,-5.442253888888889,209.0032970032199,-19.51411357815047,0.0,0.0,0.434,1.2136356273351043,0.12136356273351044,15.296,1.877154230958952,0.1877154230958952,14.342,1.9549265963114828,0.19549265963114829,13.832,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_444,83.69955416666664,-5.512931666666667,209.07050680712433,-19.54547339650731,0.0,0.0,1.324,23.082790879438836,2.3082790879438835,12.098,27.43468364614688,2.7434683646146882,11.43,24.475437023196573,2.4475437023196576,11.088,15.585357844420805,1.5585357844420806,10.745,10.641378228744024,1.0641378228744025,10.52,15.977282434096761,1.5977282434096762,8.243,349.2706535048994,34.92706535048995,3.448,1,1,1,1,1,1,1
star_445,83.69972499999999,-6.361609444444444,209.87590208996411,-19.92700527323753,0.0,0.0,0.461,2.7751618526060575,0.2775161852606058,14.398,7.019399438875245,0.7019399438875246,12.91,9.16917908550882,0.916917908550882,12.154,6.796992305112407,0.6796992305112407,11.646,6.243065331367281,0.6243065331367281,11.099,5.329701821034593,0.5329701821034594,9.435,14.386730120451016,1.4386730120451017,6.911,1,1,1,1,1,1,1
star_446,83.69972916666666,-5.394547777777778,208.95856024513262,-19.49179176931645,0.0,0.0,0.351,5.619378908262427,0.5619378908262428,13.632,7.256044819627709,0.7256044819627709,12.874,6.449565461942994,0.6449565461942994,12.536,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_447,83.69977916666664,-5.081942777777778,208.66311287576247,-19.350075478562832,-0.73,-0.8,0.427,25.286476471327276,2.5286476471327277,11.999,37.38522137441266,3.738522137441266,11.094,37.491296150440576,3.749129615044058,10.625,27.791806558339676,2.779180655833968,10.117,20.979632659109846,2.097963265910985,9.783,23.91679121907496,2.391679121907496,7.805,75.36367998812943,7.536367998812944,5.113,1,1,1,1,1,1,1
star_448,83.69990833333333,-6.662008055555556,210.1619646784698,-20.061074843459465,0.0,0.0,0.386,1.589601694516027,0.1589601694516027,15.003,1.4611673411372657,0.14611673411372658,14.614,1.6562674050276553,0.16562674050276555,14.012,1.180094478208245,0.11800944782082451,13.547,1.0069267528186494,0.10069267528186494,13.08,1.5758065900885552,0.15758065900885554,10.758,7.522498274335679,0.7522498274335679,7.615,1,1,1,1,1,1,1
star_449,83.70004999999999,-5.444948888888889,209.00640042061033,-19.514303751759048,0.0,0.0,0.434,0.25638246399441345,0.025638246399441345,16.984,0.3444291950063226,0.03444291950063226,16.183,0.42966547202728317,0.04296654720272832,15.477,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_450,83.70014166666665,-4.888778333333333,208.48096664629378,-19.261974136779216,0.0,0.0,1.124,2.101301241258913,0.21013012412589133,14.7,3.0331923825180276,0.3033192382518028,13.821,3.3599317456054907,0.3359931745605491,13.244,0.9779502865011661,0.09779502865011662,13.751,1.6255408195102923,0.16255408195102924,12.56,8.126488261828237,0.8126488261828237,8.977,4.507773610599025,0.4507773610599025,8.171,1,1,1,1,1,1,1
star_451,83.70018749999998,-4.248701666666666,207.87823842377483,-18.969779890107347,-1.65,-1.67,0.081,23.27492643917986,2.3274926439179864,12.089,29.66879833806153,2.9668798338061535,11.345,22.947239855856193,2.294723985585619,11.158,12.471445070968318,1.247144507096832,10.987,8.745766532037218,0.8745766532037218,10.733,4.767634045385408,0.47676340453854077,9.556,4.929037210761979,0.4929037210761979,8.074,1,1,1,1,1,1,1
star_452,83.70050416666666,-5.3773663888888885,208.94267753006034,-19.48332955838697,0.0,0.0,0.465,4.966933175150105,0.49669331751501056,13.766,6.1305573094201256,0.6130557309420126,13.057,5.7534779779623895,0.575347797796239,12.66,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_453,83.70065416666665,-5.708036666666667,209.25582660537432,-19.632560547668238,-1.13,-1.21,3.357,50.036660540054314,5.003666054005432,11.258,69.10348604116555,6.910348604116556,10.427,42.377024074455996,4.2377024074456,10.492,44.70095259901656,4.470095259901656,9.601,36.93157929687878,3.693157929687878,9.169,31.124537908542585,3.112453790854259,7.519,33.85026685776684,3.385026685776684,5.982,1,1,1,1,1,1,1
star_454,83.70098749999998,-5.502831111111111,209.06162959465846,-19.53963647075135,0.0,0.0,1.19,2.462001521917866,0.24620015219178662,14.528,3.0725570585017277,0.3072557058501728,13.807,3.2057559361143366,0.3205755936114337,13.295,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_455,83.70136249999999,-6.378550555555555,209.89279157469235,-19.93313225799416,0.0,0.0,0.564,4.51323884130421,0.451323884130421,13.87,4.9876957848835755,0.49876957848835757,13.281,4.392688985695263,0.43926889856952633,12.953,2.416110419564589,0.2416110419564589,12.769,1.7840124452587138,0.1784012445258714,12.459,2.7970672765857536,0.27970672765857535,10.135,13.726572138029999,1.372657213803,6.962,1,1,1,1,1,1,1
star_456,83.70140416666665,-6.507465833333334,210.01548818490545,-19.990745698298866,-0.94,-0.98,0.358,23.104060709127307,2.3104060709127308,12.097,30.69728431700359,3.069728431700359,11.308,31.41452194224977,3.141452194224977,10.817,21.613085835804736,2.1613085835804737,10.39,19.57933240825524,1.9579332408255241,9.858,22.547734501665467,2.254773450166547,7.869,32.867153778419166,3.286715377841917,6.014,1,1,1,1,1,1,1
star_457,83.70182916666666,-4.847596111111111,208.4429322377098,-19.24173909713648,0.24,0.21,0.563,7.2458329457436825,0.7245832945743683,13.356,8.968089971777195,0.8968089971777196,12.644,8.62046028010578,0.8620460280105781,12.221,8.50191538312435,0.8501915383124351,11.403,5.513125511130408,0.5513125511130408,11.234,24.837215894687706,2.4837215894687708,7.764,144.53136249478894,14.453136249478895,4.406,1,1,1,1,1,1,1
star_458,83.70189166666664,-5.518655833333333,209.07704116291634,-19.545984140503656,0.0,0.0,1.181,4.999059628921696,0.4999059628921696,13.759,6.395874841940746,0.6395874841940746,13.011,6.891764920021332,0.6891764920021333,12.464,7.72532534252164,0.7725325342521641,11.507,6.382603700660331,0.6382603700660332,11.075,39.58247192326816,3.958247192326816,7.258,90.60707211161608,9.060707211161608,4.913,1,1,1,1,1,1,1
star_459,83.70199166666664,-5.7078066666666665,209.2562457426304,-19.631268934297296,-0.89,-1.33,3.357,2.6453815304554698,0.264538153045547,14.45,17.713319518362656,1.7713319518362658,11.905,21.59386863924181,2.159386863924181,11.224,20.05934640442815,2.005934640442815,10.471,19.63350691335348,1.963350691335348,9.855,24.60950693065498,2.4609506930654983,7.774,26.011302321213844,2.6011302321213847,6.268,1,1,1,1,1,1,1
